RestaurantID,Name,Address,Time,Price
503,Bếp Mẹ Hổ - Hoa Quả Dầm Muối Ớt & Ăn Vặt,"4B Hẻm 120/4/3 Ngõ 120 Hoàng Hoa Thám, P. Thụy Khuê, Tây Hồ, Hà Nội",,
504,Bánh Mỳ Doner Kebab - Bánh Mỳ Thuỷ Béo & Ăn Vặt - Hàng Cót,"10 Hàng Cót, P. Hàng Mã, Hoàn Kiếm, Hà Nội",,
505,"90's Tea And Drink - Trà, Cà Phê & Latte Nguyên Vị","Số 2 Ngõ 622 Minh Khai, P. Minh Khai, Hai Bà Trưng, Hà Nội",,
506,Mì Trộn Indomie Gấu Bé - Cự Lộc,"171 Cự Lộc, P. Thượng Đình, Thanh Xuân, Hà Nội",,
507,"Hảo Hảo - Nước Mía, Dừa Xiêm & Trà Chanh - 65 Yên Xá","65 Yên Xá, Thanh Trì, Hà Nội",,
508,EVERGREEN - Matcha Nhật Thượng Hạng - GS1 Smart City,"Sảnh GS1 Vinhomes Smart City, Nam Từ Liêm, Hà Nội",,
509,"Nước Ép Khổng Lồ, Sinh Tố & Lạp Xưởng Nướng Đá - Tiệm Trà Nhật Minh","203 Lương Thế Vinh, P. Trung Văn, Nam Từ Liêm, Hà Nội",,
510,Cơm Trộn Hàn - Mỳ Trộn Kim Chi & Cơm Gà Siêu Ngon - Hồ Tùng Mậu,"9 Ngõ 39 Hồ Tùng Mậu, P. Mai Dịch, Cầu Giấy, Hà Nội",,
511,KEM BÔNG MÂY - Kem Ngon Ở Đây! - Phùng Khoang,"145 Phùng Khoang, P. Trung Văn, Nam Từ Liêm, Hà Nội",,
512,Trà Sữa Boza Tea - 82 Phùng Khoang,"82 Phùng Khoang, P. Trung Văn, Nam Từ Liêm, Hà Nội",,
513,"Trà Hoa Quả, Trà Sữa & Cà Phê - KATO - Đức Thắng","43 Đức Thắng, P. Đức Thắng, Bắc Từ Liêm, Hà Nội",,
514,AIS Coffee - Cà Phê Muối & Matcha Latte,"25 Ngõ 143 Trung Kính, P. Trung Hoà, Cầu Giấy, Hà Nội",,
515,"Habifood - Bánh Bao Handmade, Sữa Hạt & Ăn Vặt - 101 C9 Hoàng Ngọc Phách","101C9 Hoàng Ngọc Phách, P. Láng Hạ, Đống Đa, Hà Nội",,
516,Trà Sữa ChaCuiBa - Nguyễn Văn Tuyết,"37 Nguyễn Văn Tuyết, P. Ngã Tư Sở, Đống Đa, Hà Nội",,
517,Chang Food - Mì Trộn Indomie & Đồ Ăn Vặt - Quan Hoa,"8 Ngõ 97 Quan Hoa, P. Quan Hoa, Cầu Giấy, Hà Nội",,
518,"Viva Fruits - Nước Ép Detox, Trà Hoa Quả Tươi & Chè Ngon Quên Sầu","7 Ngách 30 Ngõ 165 Thái Hà, P. Láng Hạ, Đống Đa, Hà Nội",,
519,Bếp Nhà Ku Tí - Cầu Diễn,"52 Ngõ 132 Cầu Diễn, P. Minh Khai, Bắc Từ Liêm, Hà Nội",,
520,Chocoffee - Đào Tấn,"8 Ngõ 24 Đào Tấn, P. Cống Vị, Ba Đình, Hà Nội",,
521,"Bếp Cô Nga - Bún Chả Phố Cổ, Bún Đậu Mẹt - Dương Quảng Hàm","39 Ngõ 167 Dương Quảng Hàm, Cầu Giấy, Hà Nội",,
522,Ngọc - Ăn Vặt - Ngõ Quỳnh,"232 Ngõ Quỳnh, P. Quỳnh Lôi, Hai Bà Trưng, Hà Nội",,
523,Cháo Sườn Sụn Phố Cổ,"101 A11 Nghĩa Tân, P. Nghĩa Tân, Cầu Giấy, Hà Nội",,
524,Thu Food - Bún - Thụy Khuê,"Ngõ 27 Thụy Khuê, Tây Hồ, Hà Nội",,
525,Thanh Hà - Tré Trộn Sài Gòn Tại Hà Nội - Đông Ngạc,"Chung Cư Ecohome 3 Toà N5, Bắc Từ Liêm, Hà Nội",,
526,Cổ Trà - Trà Shan Tuyết 300 Năm Tuổi & Trà Hoa Quả - 94 Trấn Vũ,"94 Trấn Vũ, P. Quán Thánh, Ba Đình, Hà Nội",,
527,Nộm Bò Khô Long Vĩ Thành - Đặng Văn Ngữ,"104D2 Đặng Văn Ngữ, P. Trung Tự, Đống Đa, Hà Nội",,
528,Mr.Thịnh Gà Rán - Khoai Lang Lắc & Ăn Vặt - Nguyễn Đình Hoàn,"142D Nguyễn Đình Hoàn, P. Nghĩa Đô, Cầu Giấy, Hà Nội",,
529,"Kim Food - Mì Trộn Indomie, Trộn Hải Sản & Rau Củ Tươi Sống - Thái Hà","71 Ngõ 117 Thái Hà, P. Trung Liệt, Đống Đa, Hà Nội",,
530,"Thủy - Phở Gà Ta, Bún Thang & Nước Ép Trái Cây Tươi","261 Yên Hoà, Cầu Giấy, Hà Nội",,
531,"BepFood - Gà Rán, Gà Luộc & Gà Ủ Muối Hoa Tiêu - Định Công Thượng","40 Ngõ 230 Phố Định Công Thượng, P. Định Công, Hoàng Mai, Hà Nội",,
532,Gà Nướng Muối Ớt & Gà Sốt Hàn - Thái Hà,"Số 19G Ngõ 98 Thái Hà, P. Trung Liệt, Đống Đa, Hà Nội",,
533,"Tóp Tép Quán - Nem Chua Rán, Xúc Xích & Gà Chiên - Hồ Tùng Mậu","Số 12 Ngách 41 Ngõ 199 Hồ Tùng Mậu, P. Cầu Diễn , Nam Từ Liêm, Hà Nội",,
534,Phương - Nước Ép & Sinh Tố - Sài Đồng,"Số 54 Ngõ 100 Sài Đồng, P. Sài Đồng, Long Biên, Hà Nội",,
535,"Bếp Mèo Ú - Đồ Hàn, Đồ Chiên & Đồ Ăn Nhanh - Lĩnh Nam","Số 12 Ngõ 32 Nam Dư, Hoàng Mai, Hà Nội",,
536,Mỳ Trộn Yến Xù - Ăn Vặt Siêu Ngon,"Số 6 Ngách 38 Ngõ 77 Phố 8/3, P. Minh Khai, Hai Bà Trưng, Hà Nội",,
537,"Bếp Nhà Nhom Nhem - Sandwich, Bánh Mì & Đồ Ăn Vặt - Hoàng Hoa Thám","177A Hoàng Hoa Thám, P. Ngọc Hà, Ba Đình, Hà Nội",,
538,True Tea 08 - Bát Khối,"Nhà 71, TT1, Ngõ 537 Bát Khối, P. Thạch Bàn, Long Biên, Hà Nội",,
539,Cơm Tấm Cô Trân - Cơm Sườn Nướng - 567 Nguyễn Văn Cừ,"567 Nguyễn Văn Cừ, Long Biên, Hà Nội",,
540,"Matcha Cofe - Nước Trái Cây, Sữa Chua Mix Vị & Sinh Tố Hoa Quả","LK 15 Lô 8 Ngõ 67 Phùng Khoang, P. Trung Văn, Nam Từ Liêm, Hà Nội",,
541,"Tiệm Ăn Vặt Hot Trend - Trà, Bánh Tráng & Các Loại Đồ Ăn Vặt - Đường Xuân La","78B/1 Ngõ 28 Xuân La, Tây Hồ, Hà Nội",,
542,Gánh Bún Đậu - Nem Nướng Nha Trang - Khương Trung,"59 Khương Trung, Thanh Xuân, Hà Nội",,
543,Mì Chua Cay - Mì Gà Tần Gia Truyền Phố Cổ,"8/41/401 Cổ Nhuế, P. Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",,
544,1992 Coffee & Tea - Ngõ Quỳnh,"Số 19 Ngách 317/13 Ngõ Quỳnh, P. Quỳnh Lôi, Hai Bà Trưng, Hà Nội",,
545,"Linh Đan - Bún Đậu, Xiên Que & Mì Trộn Indomie - Dương Nội","118 Đường Chùa Võ, Hà Đông, Hà Nội",,
546,Bún Bò Trộn 247 - Bún Trộn Nam Bộ - AEON Mall Hà Đông,"LK16/17/17 Hoàng Văn Thụ, P. Dương Nội, Hà Đông, Hà Nội",,
547,Thế Giới - Gà - Văn Quán,"A32 - TT18, Nguyễn Khuyến, Văn Quán, P. Phúc La, Hà Đông, Hà Nội",,
548,Bún Ốc Sườn Cô Sáu - Lạc Trung,"176 Lạc Trung, P. Thanh Lương, Hai Bà Trưng, Hà Nội",,
549,"Poco - Pizza, Bánh Mì Chảo & Bít Tết - Đội Cấn","414 Đội Cấn, P. Vĩnh Phúc, Ba Đình, Hà Nội",,
550,Lẩu Bò Hai Hai - Phúc Diễn,"18 Phúc Diễn, P. Cầu Diễn, Nam Từ Liêm, Hà Nội",,
551,Hương Trà - Tiệm Trà Trái Cây Tươi 100% - Nguyễn Thị Định,"21 Ngõ 1 Nguyễn Thị Định, P. Trung Hoà, Cầu Giấy, Hà Nội",,
552,Tropical Pizza,"39 Ngõ 466 Ngô Gia Tự, P. Đức Giang, Long Biên, Hà Nội",,
553,Tonkotsu Ramen - Mì Tươi Truyền Thống Nhật Bản,"175 Trần Quốc Vượng, Cầu Giấy, Hà Nội",,
554,Bún Đậu Bảo Ngân - 88 Đê La Thành,"Đối Diện Số 88 Đê La Thành Nhỏ, P. Phương Liên, Đống Đa, Hà Nội",,
555,Mukbang - Đồ Ăn Hàn Quốc - Trần Đại Nghĩa,"239 Trần Đại Nghĩa, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",,
556,"Meow Food - Chân Gà Sốt Thái, Trà Sữa & Đồ Ăn Vặt","T46 Ngõ 521 Cổ Nhuế, P. Cổ Nhuế 2, Bắc Từ Liêm, Hà Nội",,
557,"Maison Coffee - Matcha Latte, Ô Long Nhài Sữa & Trà Hoa Quả Nhiệt Đới","9 Ngõ 20 Mỹ Đình, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,
558,"Quán Ăn Mẹ Dứa - Bún Đậu, Nem Nướng Nha Trang - Nguyễn Trãi","Số 25 Ngõ 475/41 Nguyễn Trãi, Thanh Xuân, Hà Nội",,
559,Anh Food - Đồ Ăn Vặt - Shop Online,"18 Ngõ 3 Nhân Hòa, P. Nhân Chính, Thanh Xuân, Hà Nội",,
560,Quỳnh Anh - Bún Bò Trộn Nam Bộ - Nhân Hòa,"16 Ngõ 3 Nhân Hòa, P. Nhân Chính, Thanh Xuân, Hà Nội",,
561,Hường - Bánh Xèo & Nem Lụi,"Ngõ 296 Minh Khai, Ngách 86, Số Nhà 42, P. Mai Động, Hoàng Mai, Hà Nội",,
562,Quán Cô Xuân - Kem Bơ- Chè Sầu & Đồ Ăn Vặt - Định Công Hạ,"Số 2B Ngõ 108 Định Công Hạ, P. Định Công, Hoàng Mai, Hà Nội",,
563,Oola - Trà Ô Long Đậm Vị - Tạ Quang Bửu,"108 Ng. 48 P. Tạ Quang Bửu, P. Bách Khoa, Hai Bà Trưng, Hà Nội",,
564,"Quán Chú HJIN - Cafe, Trà Chanh & Đồ Ăn Vặt","Số 30 Cầu Diễn, P. Phúc Diễn, Bắc Từ Liêm, Hà Nội",,
565,Xôi Yến - Bách Khoa,"106 K2 Ngõ 48 Tạ Quang Bửu, P. Bách Khoa, Hai Bà Trưng, Hà Nội",,
566,Savanee - Tea N Coffee - Đền Lừ,"74 Hồ Đền Lừ, P. Tân Mai, Hoàng Mai, Hà Nội",,
567,Lẩu Ngon Tại Nhà Eat House,"Số 19 Ngõ 20 Nguyễn Chánh, P. Trung Ho, Cầu Giấy, Hà Nội",,
568,Bánh Mì Tròn Kẹp Gà Chiên Bagel - Harper Street,"254 Thụy Khuê, P. Thụy Khuê, Tây Hồ, Hà Nội",,
569,Quán Lẩu Ếch & Gà Mẹt - Khương Trung,"41 - 211 Khương Trung, P. Khương Trung, Thanh Xuân, Hà Nội",,
570,"Bếp Mợ Ba - Xôi, Đồ Ăn & Đồ Uống - Kim Văn Kim Lũ","CT11 Kim Văn Kim Lũ, P. Đại Kim, Hoàng Mai, Hà Nội",,
571,"Gà Rán, Gà Luôc & Gà Ủ Muối - Kiến Hưng","40 Tổ 8 Đa Sĩ, P. Kiến Hưng, Hà Đông, Hà Nội",,
572,"Quán Gà Rán, Cơm Gà & Mỳ Trộn - Phú Diễn","Số 42 Ngõ 172 Đường Phú Diễn, Bắc Từ Liêm, Hà Nội",,
573,Ăn Cùng Bé Bơ - KĐT Văn Quán,"C12 TT5 KĐT Văn Quán, P. Văn Quán, Hà Đông, Hà Nội",,
574,Cháo Dinh Dưỡng Việt Hoàng - Chợ Triều Khúc,"Chợ Triều Khúc (Đối Diện Công An Triều Khúc), X. Tân Triều, Thanh Trì, Hà Nội",,
575,"Tiệm Nhà Gạo - Trà Hoa Quả, Nước Ép & Trà Sữa - 202 Võ Chí Công","Số 2 Dãy N15 Khu Tập Thể Bộ Tư Lệnh Cảnh Vệ, Ngõ 202 Võ Chí Công, Tây Hồ, Hà Nội",,
576,Nem Nướng Nha Trang & Đồ Ăn Vặt - Nơm Trạm Trôi,"26 Bồ Đàm, Đường 422, Khu 6, Thị Trấn Trạm Trôi, X. Trạm Trôi, Hoài Đức, Hà Nội",,
577,Trang Ly Food - Kimbap Ngon & Cà Phê Online,"44 Ngõ 277 Tôn Đức Thắng, Đống Đa, Hà Nội",,
578,Bami Doner - Bánh Mì Doner Cuộn & Mỳ Ý,"1 - C4 Ngõ 261 Trần Quốc Hoàn, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
579,Tâm An - Nem Nướng Nha Trang - Trần Duy Hưng,"Số 2 ngách 41/3 Trần Duy Hưng, P. Trung Hoà, Cầu Giấy, Hà Nội",,
580,Rainbow Foods - Eat Clean & Detox - 132 Âu Cơ,"12B Ngõ 132 Âu Cơ, P. Tứ Liên, Tây Hồ, Hà Nội",,
581,Mai Anh - Bún Đậu - KĐT Phú Lương,"LK15 - 11 KĐT Phú Lương, Hà Đông, Hà Nội",,
582,Thịt Xiên Nướng Tú Mỡ - Nướng Than - 129 Vương Thừa Vũ,"129 Vương Thừa Vũ, Thanh Xuân, Hà Nội",,
583,Fam's Chicken - Ocean Park,"Shop 01S8A, Tòa S1.10, Vinhomes Ocean Park, X. Đa Tốn, Gia Lâm, Hà Nội",,
584,"Thuỷ Kin - Nước Ép, Sinh Tố & Bánh Canh Ghẹ - Cổ Linh","9 Ngõ 144 Cổ Linh, P.Long Biên, Long Biên, Hà Nội",,
585,Laman Juice - Nước Ép Vì Sức Khoẻ - Triều Khúc,"66 Ngõ 66A Triều Khúc, X. Tân Triều, Thanh Trì, Hà Nội",,
586,LANACO FOOD - Bánh Ngọt & Trà Sữa - Quang Trung,"208 Quang Trung, P. Hà Cầu, Hà Đông, Hà Nội",,
587,"The Cup Of QQ - Trà Sữa, Matcha & Cafe - Láng Hạ","Số 1 Ngõ 5 Láng Hạ, P. Thành Công, Ba Đình, Hà Nội",,
588,Chân Gà Sả Tắc & Đồ Ăn Vặt - Lee Chun Cook,"Số 20 Ngách 82 Ngõ 459 Bạch Mai, Hai Bà Trưng, Hà Nội",,
589,Monki Quán - Nước Trà Hoa Quả & Ăn Vặt - Mộ Lao,"Số Nhà 16 Ngách 1/2 Đường 36m , Khu Giãn Dân Mộ Lao, P. Mộ Lao, Hà Đông, Hà Nội",,
590,Bông Cafe - 99 Ngô Gia Tự,"99 Đường Ngô Gia Tự, Thượng Thanh, P. Đức Giang, Long Biên, Hà Nội",,
591,Pô's Cake - Bông Lan Trứng Muối & Khô Gà Online - Bằng B,"115A Ngõ 2 Phố Bằng B, P. Hoàng Liệt, Hoàng Mai, Hà Nội",,
592,Pizza & Đồ Ăn Vặt Việt Trung Hàn - Nguyễn Văn Cừ,"35A Ngõ 564 Nguyễn Văn Cừ, P. Gia Thụy, Long Biên, Hà Nội",,
593,Bi Bán Mì - Mì Trộn Indomie - Ngõ 100 Nguyễn Xiển,"50 Ngõ 100 Nguyễn Xiển, Thanh Xuân, Hà Nội",,
594,"GỎI CUỐN FAMILY - Bún Trộn, Mỳ Trộn & Nem Nướng Nha Trang - 256 Bạch Đằng","256/16/27 Bạch Đằng, P. Chương Dương Độ, Hoàn Kiếm, Hà Nội",,
595,Nabi Food - Tiệm Mì Indomie & Đồ Ăn Vặt - Lĩnh Nam,"Số 18 Ngõ 112/54 Phố Nam Dư, P. Lĩnh Nam, Hoàng Mai, Hà Nội",,
596,Somali Cat - Bánh Ngọt & Trà Sữa Online - Nguyễn Huy Tưởng,"142 Nguyễn Huy Tưởng, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,
597,Khánh Chi Bán Bánh,"22 Thượng Đình, Thanh Xuân, Hà Nội",,
598,Liuni Tea - Nguyễn Trãi,"328D Nguyễn Trãi, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,
599,Mói Mói - Tiệm Trà Nhật Bản - Vương Thừa Vũ,"Số 1 Ngõ 131/8 Vương Thừa Vũ, Thanh Xuân, Hà Nội",,
600,"Nut.matcha - Coffe, Matcha & Trà - Mễ Trì Hạ","33 Ting Tong, Ngách 59/93/25 Mễ Trì Hạ, P. Mễ Trì, Nam Từ Liêm, Hà Nội",,
601,Lee Trà Hoa Quả Và Nước Ép - 89 Phố Chùa Quỳnh,"89 Phố Chùa Quỳnh, Hai Bà Trưng, Hà Nội",,
602,Dr.Matcha Tiệm Trà Nhật Bản - Giải Phóng,"Số 27B Ngõ 697 Giải Phóng, Hoàng Mai, Hà Nội",,
603,GÀ RÁN & BURGER GONGFU CHICKEN - Trần Khát Chân,"253 Trần Khát Chân, P. Đống Mác, Hai Bà Trưng, Hà Nội",,
604,Nước Ép Trái Cây Khổng Lồ 1991,"Kiot 16, Ngõ 124 Vĩnh Tuy, P. Vĩnh Tuy, Hai Bà Trưng, Hà Nội",,
605,Bánh Mỳ Nướng & Nước Ép - 44 Nguyễn Văn Trỗi,"44 Nguyễn Văn Trỗi, P. Phương Liệt, Thanh Xuân, Hà Nội",,
606,"Ngô Khoai Sắn Cô Út - Khoai Lang Nướng, Bánh Mỳ & Sinh Tố","112 Ngõ 259 Phố Vọng, P. Đồng Tâm, Hai Bà Trưng, Hà Nội",,
607,Bami Sot - Bánh Mì Đen - Lò Đúc,"138 Lò Đúc, Hai Bà Trưng, Hà Nội",,
608,Bếp Ăn Vặt - Đồ Hàn & Mỳ Indomie - Bạch Đằng,"101D Bạch Đằng, P. Chương Dương Độ, Hoàn Kiếm, Hà Nội",,
609,Tiệm Oye - Cafe & Trà Ngon Đậm Vị - Lê Trọng Tấn,"Số Nhà B3 Ngõ 32 Lê Trọng Tấn, P. La Khê, Hà Đông, Hà Nội",,
610,Mỳ Chua Cay & Đồ Ăn Vặt Online - Long Biên,"28 Ngõ 38 Phố Tư Đình, Long Biên, Hà Nội",,
611,"Bul - Bún Chả, Bánh Mì Lạng Sơn - Khu Tập Thể Nghĩa Tân","112A9 Nghĩa Tân, Cầu Giấy, Hà Nội",,
612,Phở KCC - Cơm Gà Xối Mắm Còn - KĐT Vân Canh,"CT1 Number One, Số Nhà 40 LK23 KĐT Vân Canh, Xã Vân Canh, Hoài Đức, Hà Nội",,
613,Tiệm Mỳ Cô Hảo - Ăn Là Nghiền,"Số Nhà 117 Ngõ 324 Phương Canh, P. Phương Canh, Nam Từ Liêm, Hà Nội",,
614,Koki - Mỳ Cay Seoul & Mỳ Trộn Indomie - Trần Cung,"Số 4 Ngõ 297/61 Trần Cung, P. Cổ Nhuế 1, Bắc Từ Liêm, Hà Nội",,
615,"Cót Fruits - Hoa Quả, Nước Ép & Sinh Tố - Yên Hoà","29 Đường Yên Hoà , Cầu Giấy, Hà Nội",,
616,Tiệm Bánh Sinh Nhật - Bánh Crepe Sầu Riêng - 209 Định Công Thượng,"209 Định Công Thượng, P. Định Công, Hoàng Mai, Hà Nội",,
617,Beany Tea & Coffee,"144 Tây Trà, Hoàng Mai, Hà Nội",,
618,"Hilo Coffee - Trà Hoa Quả, Cà Phê & Nước Ép - Trần Quý Kiên","44 Trần Quý Kiên, P. Dịch Vọng, Cầu Giấy, Hà Nội",,
619,Mori Matcha - Matcha Latte - Trung Kính,"Số 09 Ngõ 213 Trung Kính, P. Yên Hòa, Cầu Giấy, Hà Nội",,
620,Soocha Tea - Trà Sữa - Cổ Nhuế,"NO4TT3 521 Cổ Nhuế, Bắc Từ Liêm, Hà Nội",,
621,HALI Matcha Latte - Trà Sữa & Nước Ép Nguyên Chất,"276 Tây Sơn, Đống Đa, Hà Nội",,
622,SauSuFood - An Trạch,"97 An Trạch, P. Quốc Tử Giám, Đống Đa, Hà Nội",,
623,Huế Nem Bùi - Nem Chua - Thịt Chua & Đồ Ăn Vặt - Mỹ Đình,"Số Nhà 25 Ngõ 322 Mỹ Đình, P. Mỹ Đình 1, Nam Từ Liêm, Hà Nội",,
624,Bánh Mì Sài Gòn Đức Đại - 28 Phúc Xá,"28 Phúc Xá, P. Phúc Xá, Ba Đình, Hà Nội",,
625,Mỏ Khoét Food - Cơm Trộn & Đồ Ăn Vặt,"Số 12 Ngõ 280 Lê Trọng Tấn, Thanh Xuân, Hà Nội",,
626,Nước Ép Sinh Tố A Béo - Trần Phú,"80 Trần Phú, P. Mộ Lao, Hà Đông, Hà Nội",,
627,"Chân Gà Sả Ớt, Bún Đậu & Phở Cuốn - Lê Đức Thọ","Nhà Số 1 Ngõ 35/27, Đường Lê Đức Thọ, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,
628,"Bánh Tráng Min - Nướng, Cuộn & Trộn - 47 Trâu Quỳ","47 Trâu Quỳ, Gia Lâm, Hà Nội",,
629,"Bếp Ngoại Thanh - Nem Nắm Giao Thuỷ, Nộm Sứa & Chạo Tai Heo - Hoàng Ngân","4 Ngõ 170 Hoàng Ngân, P. Trung Hoà, Cầu Giấy, Hà Nội",,
630,"Trà Trái Cây Tươi, Nước Ép Nam Béo","Số 3C Ngõ 197 Phố Định Công, Hoàng Mai, Hà Nội",,
631,Bún Trộn & Cơm Văn Phòng - Bếp Nhà Gạo,"16 Ngõ 161 Bát Khối, P. Long Biên, Long Biên, Hà Nội",,
632,"Memoir Coffee - Cà Phê, Matcha & Trà - Chùa Láng","Số 16 Ngách 10 Ngõ 121 Chùa Láng, Đống Đa, Hà Nội",,
633,Lẩu Mười CS2 - Lẩu Thái 1 Người Tomyum & Bún Hải Sản - Quan Nhân,"69 Ngõ 109 Quan Nhân, P. Nhân Chính, Thanh Xuân, Hà Nội",,
634,"Cháo, Mỳ Trộn & Đồ Ăn Vặt A Béo - 358 Bùi Xương Trạch","Số Nhà 98 Ngõ 358/40/30 Bùi Xương Trạch, P. Khương Đình, Thanh Xuân, Hà Nội",,
635,Nem Nướng Nha Trang & Nem Lụi Huế - Vân Béo,"Số 6A Ngõ 38 Khúc Thừa Dụ, P. Dịch Vọng Hậu, Cầu Giấy, Hà Nội",,
636,"Phở Gà, Cơm Sườn & Thịt Xiên - 64/8 Bùi Ngọc Dương","Số 64 Ngõ 8 Bùi Ngọc Dương, P. Bạch Mai, Hai Bà Trưng, Hà Nội",,
637,JingCha - Milk Tea & Coffee - Nguyễn Văn Cừ,"72 Nguyễn Văn Cừ, Long Biên, Hà Nội",,
638,Tùng Huế 3 - Bùn Bò Huế - La Dương,"745 Chùa Tổng, P. Dương Nội, Hà Đông, Hà Nội",,
639,Bún Đậu Anh Phố Cổ - 531 Minh Khai,"531 Minh Khai, P. Minh Khai, Hai Bà Trưng, Hà Nội",,
640,Nước Ép - Sinh Tố Nhà Na,"209 Doãn Kế Thiện, P. Mai Dịch, Cầu Giấy, Hà Nội",,
641,"Trà Trái Cây, Nước Ép & Sinh Tố - Chè Ngon","64 Nguyên Hồng, P. Láng Hạ, Đống Đa, Hà Nội",,
642,Tteok & Kim - Đồ Ăn Hàn Quốc,"38 Ngõ 392 Bạch Mai, P. Bạch Mai, Hai Bà Trưng, Hà Nội",,
643,Grape - Nước Nho Tươi 100% - Trương Định,"385 Trương Định, P. Tân Mai, Hoàng Mai, Hà Nội",,
644,Ăn Vặt A Mỡ - 157 Chùa Láng,"157B Phố Chùa Láng, P. Láng Thượng, Đống Đa, Hà Nội",,
645,Cafe Cốt Dừa & Trà Cúc - Cô Ba Tiểu Linh,"38 Yên Lãng, P. Láng Hạ, Đống Đa, Hà Nội",,
646,Ô Long Đây - 62 Ngọc Khánh,"62 Ngọc Khánh, P.Ngọc Khánh, Ba Đình, Hà Nội",,
647,YUMMY CHICKEN - Gà Rán Truyền Thống Hàn Quốc & Đồ Ăn Vặt - Vũ Tông Phan,"Số Nhà 216 Ngõ 545 Vũ Tông Phan, P. Khương Đình, Thanh Xuân, Hà Nội",,
648,Bún Cá Ngon - Quan Nhân,"20 Ngõ 109/20 Phố Quan Nhân, P. Nhân Chính, Thanh Xuân, Hà Nội",,
649,Strawberry - Nước Dâu Tươi 100% & Trà Hoa Quả - Nguyễn Lương Bằng,"106 Nguyễn Lương Bằng, P. Ô Chợ Dừa, Đống Đa, Hà Nội",,
650,Chè Ngon Sài Gòn - Chè Thái Thập Cẩm - Nguyễn Chánh,"Chung Cư A14A, P. Yên Hòa, Cầu Giấy, Hà Nội",,
651,"HUY FOOD - Cháo, Súp Gà & Mỳ Xào - Trung Kính","2B Ngõ 123 Trung Kính, P. Trung Hoà, Cầu Giấy, Hà Nội",,
652,"Tiệm Trà 1997 - Nước Ép, Trà Hoa Quả Tươi & Mỳ Trộn","252 Trương Định, P. Tương Mai, Hoàng Mai, Hà Nội",,
653,Seoul - Gà Rán Hàn Quốc - Linh Đàm,"Kiot 02 - HH1B Linh Đàm, P. Hoàng Liệt, Hoàng Mai, Hà Nội",,
654,Ăn Vặt Hàn Quốc - Gà Rán - Linh Đàm,"Kiot 44, HH1C Linh Đàm, P. Hoàng Liệt, Hoàng Mai, Hà Nội",,
655,"Ong Mật Quán - Xiên Que, Bánh Mì & Trà Thái - 79 Triều Khúc","79 Triều Khúc, Thanh Xuân, Hà Nội",,
656,Thủy Anh Fruits - Hoa Quả Nhập Khẩu - Thành Công,"4 Thành Công, Ba Đình, Hà Nội",,
657,"An An Quán (Món Sài Gòn) - Cơm Sườn, Hủ Tíu & Bún Thịt Nướng - Nguyễn Khang","Số 12 Ngách 39 Ngõ 381 Nguyễn Khang, P. Yên Hòa, Cầu Giấy, Hà Nội",,
658,Bếp Chang - Mỳ Trộn Indomie & Ăn Vặt,"Số 33 Ngõ 52/25 Mỹ Đình, P. Mỹ Đình 2, Nam Từ Liêm, Hà Nội",,
659,"TI.ÂY - Matcha, Tea & Coffee","9 Ngõ 426/48/52 Đường Láng, P. Láng Hạ, Đống Đa, Hà Nội",,
660,Mixed Noodles - Mỳ Trộn - Cầu Diễn,"Số 25 Ngõ 51/6 Ngoạ Long Minh Khai, Bắc Từ Liêm, Hà Nội",,
661,SimSu Food - Ăn Vặt & Mì Trộn Indomie - Định Công,"Số 89 Ngõ 99/110/79 Định Công Hạ, Hoàng Mai, Hà Nội",,
662,Quán Ăn 24h - Hàu Nướng & Cháo Hàu - Nhân Mỹ,"41 Ngách 322/95 Mỹ Đình, Nam Từ Liêm, Hà Nội",,
663,Trà Sữa Thé Oolong - Văn Điển,"Số 36 Ngõ 136 Tứ Hiệp ( Xóm Bến ), Thanh Trì, Hà Nội",,
664,Bếp Nhà SuKem - Tòa S4 Goldmark City,"Toà S4 Chung Cư Goldmark - 136 Hồ Tùng Mậu, P. Phú Diễn, Bắc Từ Liêm, Hà Nội",,
665,Tuyết Mai Quán - Ăn Vặt & Đồ Uống - Ngõ Trạm Điện,"Số Nhà 80/6 Ngách 44 Ngõ Trạm Điện, Tổ 8, P. La Khê, Hà Đông, Hà Nội",,
666,Ngon - Food - Kim Giang,"Nhà 38A Ngõ 168/97 Kim Giang, Hoàng Mai, Hà Nội",,
667,Mì Trộn Indomie & Đồ Ăn Vặt - Babyboss - Kim Giang,"392/2A Kim Giang, Hoàng Mai, Hà Nội",,
668,Thảo Nguyên Coffee & Tea - Tứ Hiệp,"Số 3 TT6 Khu Đấu Giá Tứ Hiệp, X. Tứ Hiệp, Thanh Trì, Hà Nội",,
669,"Tiệm Nhà Vi - Trà Sữa, Nước Trái Cây & Cafe - Nguyễn Huy Tưởng","148 Nguyễn Huy Tưởng, P. Thanh Xuân Trung, Thanh Xuân, Hà Nội",,
